view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path,weibo_content,repost_num,thumbs_up,comment_num,id_tweets,id_following,id_follower,comments
101,1,5770074832,  山西 晋城,None,nn,['正常'],https://weibo.cn/u/5770074832,nn,nn,nn,nn,843,1267,322,['deleted']
89,1,6585374335,  广东 湛江,None,nn,['正常'],https://weibo.cn/u/6585374335,nn,nn,nn,nn,69,136,72,['deleted']
88,1,5974774382,  湖南,None,nn,['正常'],https://weibo.cn/u/5974774382,nn,nn,nn,nn,1079,859,332,['deleted']
92,1,5094860419,  北京 东城区,None,nn,['正常'],https://weibo.cn/u/5094860419,nn,nn,nn,nn,600,368,214,['deleted']
93,1,5341687252,  山西,None,nn,['正常'],https://weibo.cn/u/5341687252,nn,nn,nn,nn,578,1754,344,['deleted']
85,1,5672114558,  江苏,None,nn,['正常'],https://weibo.cn/u/5672114558,nn,nn,nn,nn,nn,nn,nn,['deleted']
87,1,5888760426,  黑龙江 哈尔滨,None,nn,['正常'],https://weibo.cn/u/5888760426,nn,nn,nn,nn,462,581,107,['deleted']
90,1,5671946041,  江西 赣州,None,nn,['正常'],https://weibo.cn/u/5671946041,nn,nn,nn,nn,362,1104,520,['deleted']
87,1,2392123792,  广西,None,nn,['正常'],https://weibo.cn/u/2392123792,nn,nn,nn,nn,436,347,214,['deleted']
88,1,5788585770,  湖北 孝感,None,nn,['正常'],https://weibo.cn/u/5788585770,nn,nn,nn,nn,916,679,192,['deleted']
88,1,5120477827,  山西 朔州,None,nn,['正常'],https://weibo.cn/u/5120477827,nn,nn,nn,nn,1047,1742,331,['deleted']
91,1,5892603161,  北京 朝阳区,None,nn,['正常'],https://weibo.cn/u/5892603161,nn,nn,nn,nn,4637,517,13695,['deleted']
91,1,6065543574,  福建 厦门,None,nn,['正常'],https://weibo.cn/u/6065543574,nn,nn,nn,nn,3913,1847,13025,['deleted']
91,1,5770047207,  黑龙江,None,nn,['中'],https://weibo.cn/u/5770047207,nn,nn,nn,nn,412,1391,277,['deleted']
93,1,1661262523,  其他,None,nn,['正常'],https://weibo.cn/u/1661262523,nn,nn,nn,nn,605,291,160,['deleted']
93,1,2447303791,  其他,None,nn,['正常'],https://weibo.cn/u/2447303791,nn,nn,nn,nn,77,153,57,['deleted']
110,1,5888857272,  广西 钦州,None,nn,['正常'],https://weibo.cn/u/5888857272,nn,nn,nn,nn,729,1394,343,['deleted']
103,1,5974465940,  西藏,None,nn,['正常'],https://weibo.cn/u/5974465940,nn,nn,nn,nn,1076,832,357,['deleted']
105,1,5722891820,  山西 运城,None,nn,['正常'],https://weibo.cn/u/5722891820,nn,nn,nn,nn,809,1017,299,['deleted']
94,1,3518767722,  福建 厦门,None,nn,['正常'],https://weibo.cn/u/3518767722,nn,nn,nn,nn,402,1842,408,['deleted']
87,1,5948924204,  甘肃,None,nn,['正常'],https://weibo.cn/u/5948924204,nn,nn,nn,nn,671,566,363,['deleted']
80,1,5126053688,  山西 长治,None,nn,['正常'],https://weibo.cn/u/5126053688,nn,nn,nn,nn,531,1725,386,['deleted']
79,1,5025920273,  河北 邢台,None,nn,['正常'],https://weibo.cn/u/5025920273,nn,nn,nn,nn,1611,651,410,['deleted']
78,1,5974848791,  福建 龙岩,None,nn,['正常'],https://weibo.cn/u/5974848791,nn,nn,nn,nn,614,1191,293,['deleted']
78,1,3957465364,  重庆 巫山县,None,nn,['正常'],https://weibo.cn/u/3957465364,nn,nn,nn,nn,844,1400,304,['deleted']
95,1,3965636588,  安徽 淮南,None,nn,['正常'],https://weibo.cn/u/3965636588,nn,nn,nn,nn,nn,nn,nn,['deleted']
86,1,1947581390,  云南 昆明,None,nn,['正常'],https://weibo.cn/u/1947581390,nn,nn,nn,nn,nn,nn,nn,['deleted']
86,1,5770745384,  山西 朔州,None,nn,['正常'],https://weibo.cn/u/5770745384,nn,nn,nn,nn,499,1194,288,['deleted']
87,1,6019698553,  山西 晋中,None,nn,['正常'],https://weibo.cn/u/6019698553,nn,nn,nn,nn,563,1038,372,['deleted']
86,1,5028464746,  安徽 宿州,None,nn,['正常'],https://weibo.cn/u/5028464746,nn,nn,nn,nn,1644,659,379,['deleted']
87,1,6021747722,  甘肃 定西,None,nn,['正常'],https://weibo.cn/u/6021747722,nn,nn,nn,nn,866,639,180,['deleted']
87,1,3957472540,  重庆 荣昌县,None,nn,['正常'],https://weibo.cn/u/3957472540,nn,nn,nn,nn,1006,1405,544,['deleted']
88,1,5770269097,  山西 忻州,None,nn,['正常'],https://weibo.cn/u/5770269097,nn,nn,nn,nn,283,1274,333,['deleted']
87,1,3701533597,  辽宁 大连,None,nn,['正常'],https://weibo.cn/u/3701533597,nn,nn,nn,nn,nn,nn,nn,['deleted']
87,1,1253229012,  山西 朔州,None,nn,['正常'],https://weibo.cn/u/1253229012,nn,nn,nn,nn,206,177,157,['deleted']
87,1,5770343083,  海南 海口,None,nn,['正常'],https://weibo.cn/u/5770343083,nn,nn,nn,nn,310,1446,596,['deleted']
87,1,5770565093,  山西 忻州,None,nn,['正常'],https://weibo.cn/u/5770565093,nn,nn,nn,nn,552,1265,295,['deleted']
94,1,3902094166,  广东 东莞,None,nn,['正常'],https://weibo.cn/u/3902094166,nn,nn,nn,nn,1305,1653,255,['deleted']
88,1,3901975361,  广东 阳江,None,nn,['正常'],https://weibo.cn/u/3901975361,nn,nn,nn,nn,344,1448,253,['deleted']
88,1,1311208150,  北京 丰台区,None,nn,['正常'],https://weibo.cn/u/1311208150,nn,nn,nn,nn,1444,837,116,['deleted']
84,1,5948479964,  湖南 怀化,None,nn,['正常'],https://weibo.cn/u/5948479964,nn,nn,nn,nn,688,595,314,['deleted']
85,1,6020585394,  河南 南阳,None,nn,['正常'],https://weibo.cn/u/6020585394,nn,nn,nn,nn,539,1023,347,['deleted']
84,1,5023395909,  海南 海口,None,nn,['正常'],https://weibo.cn/u/5023395909,nn,nn,nn,nn,1252,718,379,['deleted']
85,1,5671526802,  江苏 南京,None,nn,['正常'],https://weibo.cn/u/5671526802,nn,nn,nn,nn,502,902,333,['deleted']
83,1,5975248250,  黑龙江 黑河,None,nn,['正常'],https://weibo.cn/u/5975248250,nn,nn,nn,nn,977,822,241,['deleted']
87,1,5126769788,  山西 大同,None,nn,['正常'],https://weibo.cn/u/5126769788,nn,nn,nn,nn,1154,1805,389,['deleted']
84,1,5770145970,  宁夏,None,nn,['正常'],https://weibo.cn/u/5770145970,nn,nn,nn,nn,nn,nn,nn,['deleted']
84,1,5785023691,  山西 朔州,None,nn,['正常'],https://weibo.cn/u/5785023691,nn,nn,nn,nn,541,1646,383,['deleted']
84,1,5947209367,  湖南 长沙,None,nn,['正常'],https://weibo.cn/u/5947209367,nn,nn,nn,nn,45,92,33,['deleted']
84,1,5391520078,  安徽 合肥,None,nn,['正常'],https://weibo.cn/u/5391520078,nn,nn,nn,nn,1085,315,89,['deleted']
83,1,5974185465,  广东,None,nn,['正常'],https://weibo.cn/u/5974185465,nn,nn,nn,nn,943,851,306,['deleted']
83,1,6373802675,  北京,None,nn,['正常'],https://weibo.cn/u/6373802675,nn,nn,nn,nn,786,713,237,['deleted']
84,1,5723144215,  山西 大同,None,nn,['正常'],https://weibo.cn/u/5723144215,nn,nn,nn,nn,588,1056,285,['deleted']
82,1,5118546970,  江西 宜春,None,nn,['正常'],https://weibo.cn/u/5118546970,nn,nn,nn,nn,1050,2096,512,['deleted']
87,1,5723091471,  湖北 鄂州,None,nn,['正常'],https://weibo.cn/u/5723091471,nn,nn,nn,nn,1227,1061,320,['deleted']
76,1,2688226017,  其他,None,nn,['正常'],https://weibo.cn/u/2688226017,nn,nn,nn,nn,252,487,56,['deleted']
77,1,5887157802,  云南 大理,None,nn,['正常'],https://weibo.cn/u/5887157802,nn,nn,nn,nn,868,1362,325,['deleted']
79,1,3974284115,  甘肃 庆阳,None,nn,['正常'],https://weibo.cn/u/3974284115,nn,nn,nn,nn,nn,nn,nn,['deleted']
77,1,2158494673,  甘肃 兰州,None,nn,['正常'],https://weibo.cn/u/2158494673,nn,nn,nn,nn,720,685,125,['deleted']
82,1,5974350909,  浙江 舟山,None,nn,['正常'],https://weibo.cn/u/5974350909,nn,nn,nn,nn,310,408,181,['deleted']
80,1,5770732416,  河南 三门峡,None,nn,['正常'],https://weibo.cn/u/5770732416,nn,nn,nn,nn,818,752,263,['deleted']
80,1,1562851561,  其他,None,nn,['正常'],https://weibo.cn/u/1562851561,nn,nn,nn,nn,357,307,86,['deleted']
78,1,5972977739,  黑龙江 齐齐哈尔,None,nn,['正常'],https://weibo.cn/u/5972977739,nn,nn,nn,nn,727,1028,342,['deleted']
79,1,5400683991,  江西 上饶,None,nn,['正常'],https://weibo.cn/u/5400683991,nn,nn,nn,nn,237,166,86,['deleted']
80,1,3973872931,  江苏 无锡,None,nn,['正常'],https://weibo.cn/u/3973872931,nn,nn,nn,nn,45866,2306,2005,['deleted']
77,1,6177187257,  重庆,None,nn,['正常'],https://weibo.cn/u/6177187257,nn,nn,nn,nn,276,456,153,['deleted']
78,1,5770531805,  黑龙江 七台河,None,nn,['正常'],https://weibo.cn/u/5770531805,nn,nn,nn,nn,382,1355,408,['deleted']
78,1,5674246677,  河南 洛阳,None,nn,['正常'],https://weibo.cn/u/5674246677,nn,nn,nn,nn,nn,nn,nn,['deleted']
79,1,5974974509,  吉林,None,nn,['正常'],https://weibo.cn/u/5974974509,nn,nn,nn,nn,756,1083,229,['deleted']
79,1,5098160190,  山西,None,nn,['正常'],https://weibo.cn/u/5098160190,nn,nn,nn,nn,977,1741,582,['deleted']
78,1,5770793470,  其他,None,nn,['正常'],https://weibo.cn/u/5770793470,nn,nn,nn,nn,790,981,281,['deleted']
79,1,5887391134,  海南 三亚,None,nn,['正常'],https://weibo.cn/u/5887391134,nn,nn,nn,nn,812,1535,232,['deleted']
80,1,1654560172,  上海,None,nn,['正常'],https://weibo.cn/u/1654560172,nn,nn,nn,nn,253,314,137,['deleted']
82,1,5774991905,  河北,None,nn,['正常'],https://weibo.cn/u/5774991905,nn,nn,nn,nn,829,936,77,['deleted']
81,1,5085036343,  贵州 黔东南,None,nn,['中'],https://weibo.cn/u/5085036343,nn,nn,nn,nn,605,332,282,['deleted']
83,1,6121860856,  四川 遂宁,None,nn,['正常'],https://weibo.cn/u/6121860856,nn,nn,nn,nn,740,799,74,['deleted']
84,1,5344351297,  其他,None,nn,['正常'],https://weibo.cn/u/5344351297,nn,nn,nn,nn,574,1250,261,['deleted']
82,1,5072476915,  安徽 蚌埠,None,nn,['正常'],https://weibo.cn/u/5072476915,nn,nn,nn,nn,396,1581,393,['deleted']
83,1,6656966710,  内蒙古,None,nn,['正常'],https://weibo.cn/u/6656966710,nn,nn,nn,nn,558,280,93,['deleted']
81,1,5098223392,  湖南 邵阳,None,nn,['正常'],https://weibo.cn/u/5098223392,nn,nn,nn,nn,739,1445,326,['deleted']
80,1,3904855465,  山西,None,nn,['正常'],https://weibo.cn/u/3904855465,nn,nn,nn,nn,1114,1615,1067,['deleted']
83,1,5770106532,  福建 南平,None,nn,['正常'],https://weibo.cn/u/5770106532,nn,nn,nn,nn,298,1338,455,['deleted']
80,1,5770301589,  山西 运城,None,nn,['正常'],https://weibo.cn/u/5770301589,nn,nn,nn,nn,898,1121,295,['deleted']
85,1,6200161970,  浙江,None,nn,['正常'],https://weibo.cn/u/6200161970,nn,nn,nn,nn,740,695,205,['deleted']
81,1,5126732259,  上海 徐汇区,None,nn,['正常'],https://weibo.cn/u/5126732259,nn,nn,nn,nn,940,1584,446,['deleted']
81,1,1433310140,  北京 丰台区,None,nn,['正常'],https://weibo.cn/u/1433310140,nn,nn,nn,nn,nn,nn,nn,['deleted']
82,1,5975247733,  广东 梅州,None,nn,['正常'],https://weibo.cn/u/5975247733,nn,nn,nn,nn,935,842,329,['deleted']
84,1,5975249247,  福建,None,nn,['正常'],https://weibo.cn/u/5975249247,nn,nn,nn,nn,926,789,235,['deleted']
79,1,6027349001,  四川 达州,None,nn,['正常'],https://weibo.cn/u/6027349001,nn,nn,nn,nn,1015,864,304,['deleted']
87,1,5738333172,  山西 晋中,None,nn,['正常'],https://weibo.cn/u/5738333172,nn,nn,nn,nn,738,860,109,['deleted']
83,1,3980583946,  山西 忻州,None,nn,['正常'],https://weibo.cn/u/3980583946,nn,nn,nn,nn,1036,1355,258,['deleted']
80,1,5947629663,  福建 南平,None,nn,['正常'],https://weibo.cn/u/5947629663,nn,nn,nn,nn,58,135,47,['deleted']
80,1,5770153844,  山西,None,nn,['正常'],https://weibo.cn/u/5770153844,nn,nn,nn,nn,603,1634,334,['deleted']
82,1,1275793694,  云南 西双版纳,None,nn,['正常'],https://weibo.cn/u/1275793694,nn,nn,nn,nn,251,201,138,['deleted']
81,1,5770487476,  黑龙江 绥化,None,nn,['正常'],https://weibo.cn/u/5770487476,nn,nn,nn,nn,952,651,173,['deleted']
80,1,3759629345,  天津,None,nn,['正常'],https://weibo.cn/u/3759629345,nn,nn,nn,nn,nn,nn,nn,['deleted']
80,1,6182694417,  广东,None,nn,['正常'],https://weibo.cn/u/6182694417,nn,nn,nn,nn,229,515,125,['deleted']
81,1,6373800179,  浙江,None,nn,['正常'],https://weibo.cn/u/6373800179,nn,nn,nn,nn,713,673,223,['deleted']
80,1,5977137780,  上海 崇明县,None,nn,['正常'],https://weibo.cn/u/5977137780,nn,nn,nn,nn,nn,nn,nn,['deleted']
80,1,3518002201,  山西 晋中,None,nn,['正常'],https://weibo.cn/u/3518002201,nn,nn,nn,nn,473,2240,856,['deleted']
431,5,6054844991,  其他,2018-11-02 16:13:25,https://weibo.cn/comment/H0Owy8l7r,['正常'],https://weibo.cn/u/6054844991,:听屋头的人说，自贡商业银行要倒闭了，排队取钱的人排起龙浪长 自贡 · 豪斯登堡 ,0,7,20,26,259,34,"[['这位小姐姐，请问，咦，你还好吗？删了吧', '0', 'time not available'], ['已经辟谣了   造谣的人被抓了  删了吧', '3', 'time not available'], ['你还在吗<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['为什么删除不了，我删过很多次', '0', 'time not available'], ['回复<a href=""/n/Eirc-Zhog"">@Eirc-Zhog</a>:删除不了，我删过几次', '0', 'time not available'], ['博主也没造谣吧，他说听说要倒闭了<img alt=""[笑cry]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;""/>', '2', 'time not available'], ['回复<a href=""/n/filenet"">@filenet</a>:昨天下午银行挤满了人取钱，大家都看到的，这是事实，不能说吗？我有照片你要不要看嘛？', '1', 'time not available'], ['回复<a href=""/n/filenet"">@filenet</a>:截图什么？只谈事实，不造谣。法制社会', '0', 'time not available'], ['回复<a href=""/n/filenet"">@filenet</a>:哇大兄弟，你在现场么？你很懂哦<img alt=""[笑而不语]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-f7ca09d6e8.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E6%98%AF%E4%BD%A0%E7%9A%84%E5%B0%8F%E9%B1%BC%E5%A6%B9"">@是你的小鱼妹</a>:<a href=""/n/%E6%98%AF%E4%BD%A0%E7%9A%84%E5%B0%8F%E9%B1%BC%E5%A6%B9"">@是你的小鱼妹</a>: 建议您赶快删除，造谣传播传转发超过500条，实际被点击、浏览次数达到5000次以上是要负法律责任的！<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['这位小姐姐，请问，咦，你还好吗？删了吧', '0', 'time not available'], ['回复<a href=""/n/%E5%A6%88%E5%A6%88%E6%9C%89%E7%8B%97%E4%BA%B2%E6%88%91"">@妈妈有狗亲我</a>:真好', '0', 'time not available'], ['不删，你要出事哦', '0', 'time not available'], ['我妈还专门打电话叫我取钱<img alt=""[拜拜]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baibai-71b47dffdc.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['赶紧修改，删除，不然后果严重', '0', 'time not available'], ['担心你进局子', '1', 'time not available'], ['你还在吗<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['乱说话是要负责任的', '0', 'time not available'], ['已经辟谣了   造谣的人被抓了  删了吧', '3', 'time not available'], ['很多人排队，几百人啊。好夸张', '1', 'time not available'], ['不能随便乱说话哦小姐姐，要付出代价的哦<img alt=""[喵喵]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" style=""width:1em; height:1em;""/>', '4', 'time not available'], ['第二句话，是要负责滴<img alt=""[汗]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_han-0e7b8aa6d1.png"" style=""width:1em; height:1em;""/>', '1', 'time not available']]"
96,1,5497703226,  四川 成都,None,nn,['中'],https://weibo.cn/u/5497703226,nn,nn,nn,nn,nn,nn,nn,['deleted']
218,1,2994368513,  浙江 湖州,2018-11-02 13:13:36,https://weibo.cn/comment/H0NlyFoLz,['正常'],https://weibo.cn/u/2994368513,:1.德清农商银行董事长施贤军利用职务之便指示董秘徐鸿斌成立德清农商金融后台服务公司（统一社会信用代码：91330521307523244N）日常大吃大喝，买高档酒，配置高档车，花天酒地.2.德清农商银行董事长施贤军利用职务之便指示史琛洁利用个人账户将县长奖励基金私分.3.德清农商银行董事长施贤军作为共产党员相信迷信一年之内通过温州的风水先生将自己的办公室破环重新装修两次.以上几点多次举报省联社没有效果、忘媒体和纪委介入调查、将其绳之以法.举报人施伟斌、联系电话13819211013、身份证号码330521198110133659 湖州·河滨公园,0,4,2,9,443,331,"[['本人施伟斌声明本微博内容真实、如有虚假愿承担一切责任、沈铨为虎作伥、投诉本人微博内容、人在做天在看', '3', 'time not available'], ['内容真实、人格保证', '2', 'time not available']]"
145,3,3222672990,  其他,2018-11-07 09:42:04,https://weibo.cn/comment/H1x6bCd6P,['中'],https://weibo.cn/u/3222672990,:在广州的朋友们要小心了！#艾滋病报复社会# ,1,23,15,209,224,231,"[['到底是真是假？', '0', 'time not available'], ['你的内容咋被处理了', '3', 'time not available'], ['艾滋病毒在空气中存活不超过一秒', '2', 'time not available'], ['官方说谣言就谣言？能有人提醒就很不错了 这种事情本来就应该被关注', '6', 'time not available'], ['回复<a href=""/n/GaviQi"">@GaviQi</a>:恩，这种事情zf指定不能让说，怕扰乱人心，新闻还在这辟谣呢', '0', 'time not available'], ['回复<a href=""/n/%E6%99%B4%E5%A4%A960417"">@晴天60417</a>:被举报了，我不管了，我只是想提醒下大家的。算了不找事了', '0', 'time not available'], ['你的内容咋被处理了', '3', 'time not available'], ['额。。被扎一下感染几率还是很小的，因为离开人体，艾滋病毒是存活不了的，只要及时阻断没多大问题', '1', 'time not available'], ['回复<a href=""/n/%E8%A5%BF%E7%93%9C%E6%98%AF%E9%98%BF%E5%91%86"">@西瓜是阿呆</a>:医生直接就给开隔断了。我并不想去纠结这些东西，我只是想提醒大家小心点', '1', 'time not available'], ['艾滋病毒在空气中存活不超过一秒', '2', 'time not available'], ['回复<a href=""/n/HKJournalistRunner"">@HKJournalistRunner</a>:<img alt=""[允悲]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['<a href=""/n/Amikky"">@Amikky</a>  就距离我们一站<img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['转发微博', '0', 'time not available'], ['到底是真是假？', '0', 'time not available'], ['妈的好恐怖', '0', 'time not available'], ['回复<a href=""/n/%E5%86%B7%E6%9A%96_%E5%BF%83%E8%87%AA%E7%9F%A5"">@冷暖_心自知</a>:这就是我朋友的朋友亲身经历的， 不管是不是真的还是小心点吧', '3', 'time not available'], ['这是谣言，朋友， 广州地铁在辟谣了。', '0', 'time not available']]"
149,1,2141125547,  海外 罗马尼亚,None,nn,['正常'],https://weibo.cn/u/2141125547,nn,nn,nn,nn,1571,895,1359,['deleted']
167,2,6351126076,  浙江,2018-11-01 05:40:03,https://weibo.cn/comment/H0AWYriBS,['正常'],https://weibo.cn/u/6351126076,:此女孩名叫刘海燕20岁，湖南常德人以698分考入美国哈佛大学，美国举行全国学术论坛，以第一名夺冠回国,83,1909,50,32658,523,168417,"[['明明是求婚好吗 标题乱设', '117', 'time not available'], ['又换个标题造谣了', '58', 'time not available'], ['辟谣:女孩叫毕玉玺，马上要接受一次幸福的求婚！在其本人微博上她自己也表示一脸懵！', '53', 'time not available'], ['怎么举报的', '0', 'time not available'], ['胡说八道。抛开事实真假不说，问一个非常基本的常识问题:你的高考成绩管人家的学术毛关系?美国也使用高考吗?<img alt=""[二哈]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;""/>', '3', 'time not available'], ['放狗屁 哈佛承认高考分数？笑死了', '0', 'time not available'], ['698分考入哈佛......哈你个大头鬼啊<img alt=""[允悲]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;""/>', '8', 'time not available'], ['嗯  举报起来还是有用的', '0', 'time not available'], ['好幸福啊', '0', 'time not available'], ['对呀，应该追这样的星啊', '0', 'time not available'], ['大家一起举报这种标题狗，人家明明是求婚现场！', '0', 'time not available'], ['造谣真是毫无成本和底线', '3', 'time not available'], ['已举报', '0', 'time not available'], ['又来造谣了 标题党 举报', '0', 'time not available'], ['偶像', '0', 'time not available'], ['哈佛什么时候是看你高考成绩录取了……', '0', 'time not available'], ['700分怎么做到的', '0', 'time not available'], ['不好意思……不知道是谁', '0', 'time not available'], ['回复<a href=""/n/%E6%83%B3%E6%8D%8F%E4%BB%93%E9%BC%A0%E7%9A%84%E5%B0%8F%E8%84%B8%E8%9B%8B"">@想捏仓鼠的小脸蛋</a>:真的个屁，已经辟谣一个月了，男友求婚，那些拍照的都是亲友团', '0', 'time not available'], ['哈佛是考的？脑子有病？别乱说', '0', 'time not available'], ['这才是明星嘛', '0', 'time not available'], ['我也是常德的然而没有学霸的功能', '0', 'time not available'], ['回复<a href=""/n/%E7%AC%AC%E4%BA%8C%E5%8D%8A%E7%93%B6"">@第二半瓶</a>:我也是常德的人', '1', 'time not available'], ['太厉害了 人与人的差距 我家婆也叫刘海燕 哈哈', '0', 'time not available'], ['好可爱', '0', 'time not available'], ['回复<a href=""/n/%E4%B8%8D%E5%96%9D%E9%85%92%E7%9A%849%E5%A8%98"">@不喝酒的9娘</a>:一起举报', '0', 'time not available'], ['好厉害的学妈', '1', 'time not available'], ['希望不变成美国人', '0', 'time not available'], ['<a href=""/n/2018%E7%BB%93%E6%9D%9FCPA"">@2018结束CPA</a>', '0', 'time not available'], ['湖南常德人牛逼🐮<img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;""/>', '4', 'time not available'], ['回复<a href=""/n/%E5%94%90%E5%85%8B%E6%A3%AE"">@唐克森</a>:mat?sat吧，阅读理解能力堪忧吧，我说上专科，我说上哈佛了么', '0', 'time not available'], ['回复<a href=""/n/zhu_gs"">@zhu_gs</a>:考美国大学的mat 或者研究生的GRE 怎么可能出现零头？ 哈佛还专科……你想多了', '0', 'time not available']]"
113,1,1205421202,  江苏,2018-10-22 17:17:44,https://weibo.cn/comment/GF6Hw53SB,['中'],https://weibo.cn/u/1205421202,:甘南地区，出动了不少武警和中科院的人员，封锁了方圆5公里的地面。因为汽车开到这里，与不明物相撞，相当奇怪，無法理解。…… 如如阿弥陀佛的秒拍视频,4,0,5,21832,0,5559,"[['无聊', '0', 'time not available'], ['随手举报不实信息', '0', 'time not available'], ['明明是国外的一些视频，却说是甘南地区。脑子呢？', '2', 'time not available'], ['无量天尊', '0', 'time not available'], ['谣言止于智者', '1', 'time not available']]"
