I0fQddD9F,2019-08-01 22:40:00,670,69,338,【#秉烛夜话#：好好说话，是一种对感情的经营】常有人自诩为是“刀子嘴豆腐心”。但不要忘记了，说话就是表达感情最直接的方式。若展示给别人的是刀子嘴，又怎能求别人理解你的豆腐心。你的刀子嘴，能把感情说死08月01日22:40关注她举报收藏操作,https://weibo.com/1618051664/I0fQddD9F
I0fxXrq7P,2019-08-01 21:55:00,2217,156,2522,#健康我做主#【史上最全】你想练的在这都能找到，#宅在家也能练出好身材#！赶紧马住，人手一份吧！[加油]全球健身中心的微博视频08月01日21:55关注她举报收藏操作,https://weibo.com/1618051664/I0fxXrq7P
I0fYADhBS,2019-08-01 23:00:00,4246,986,744,【重庆警方：依法依纪调查保时捷女车主及其丈夫童小华相关情况】#警方调查保时捷女车主及其丈夫#@重庆发布：不少网友质疑保时捷女车主家庭背景、收入来源、交通违法处理等背后有“猫腻”。重庆市公安局对此高度重视，责成渝北区公安分局成立调查组，对网络反映的李某和其丈夫渝北区公安分局石船派出所所长童小华相关情况，依纪依法调查处理。时间视频的秒拍视频,https://weibo.com/1618051664/I0fYADhBS
I0gkFnh2K,2019-08-01 23:55:00,2125,132,164,【#司机礼让军人获帅气敬礼#网友：向最可爱的人致敬】#暖视频#近日，一段军人向司机敬礼的视频走红快手。当事车主滑先生介绍，7月29日在北京街头，行驶途中恰遇几名军人在雨中走斑马线过马路，他停车礼让后，收到了帅气的军礼，他也感动回礼。网友：致敬最可爱的人！正能量News的秒拍视频08月01日23:55关注她举报收藏操作,https://weibo.com/1618051664/I0gkFnh2K
I0gs91bdm,2019-08-02 00:13:00,3695,532,2046,电视剧《亲爱的，热爱的》出现中国地图的错误，把台湾和海南岛都给“丢了”，中印边界的标注也是印度版的。网上舆论哗然，中国“一点都不能少”的宣示声明此起彼伏，剧组人员也急忙申明支持国家领土完整的态度，强调自己的爱国立场。由于此剧最初的导演是带有“台独”标签的瞿友宁，虽然后来换了人，很多人仍怀疑这当中有瞿友宁做的手脚。这增加了网络声讨的激烈程度。老胡认为，很多网友在围绕国家统一问题上眼里不揉沙子，是爱国情绪的真诚流露。对一些确有“台独”倾向，在香港问题上态度极端的艺人进行声讨，总体上产生了积极的震慑效果。这方面的政治正确性我认为必须坚持。与此同时，我个人建议区分涉台涉港敏感问题的不同情况，对无意中的差错和恶意为之区别对待。就《亲爱的，热爱的》地图出错来说，首先，我不相信整个剧组有成心搞这个错误制造事端的恶意，它的出现一定是中间的某个或几个环节都出了问题，导致剧中的地图就是把台湾、海南岛和西藏地区的部分领土“搞丢了”。这当中是否有瞿友宁或某个人出于个人原因恶意做手脚，还有待剧组进行内部调查，给出可信的说法。但是总体上我不主张把带有这张错误地图网剧的播出当成重大事件看待。我主张把它看成一个需要电视剧制作界高度重视的问题，但未必需要公众强烈情绪的参与。这个事件与一个港台艺人公开支持“台独”或香港极端势力，大陆公众抵制他来北京或上海开演唱会，我认为可以看成是不同性质的事情。我想告诉大家，各种创作中出差错，包括“政治差错”是难避免的。传统新闻机构都有严格的校对制度，但即使那样，各种离奇的错误层出不穷。比如说这个人，放上了那个人的照片。多写、少写或者错写一个字，意思正好反过来了。我知道有的报社除了报头是一个模块或者照片，错不了，不会把这家报社写成那家报社，其他的“所有地方”都错过。在环球时报我天天都嘱咐别出错，大家的警惕性也很高，尤其使用地图倍加小心，但还是有一年环球时报的宣传册把一张地图搞错了，好像是丢了台湾，原因是宣传册是非编辑部门搞的，编辑和校对力量投入不足，出了纰漏。我相信文艺创作者的“政治把握能力”要比媒体弱，他们说不准在哪个环节上就搞出政治不正确的情节来。港台和境外艺人出这些问题，有时恐怕与根深蒂固的立场和价值观有联系，遇到这种情况的证据充分时，要坚决予以打击。比如对香港的何韵诗等等，内地演艺市场就应该坚决封杀她，这没什么可商量的。但是也有一些人属于“立场不够坚定”，对那些情况我主张既要有压力来影响他们向爱国力量靠拢，又要有对他们“团结大多数”的政策意识。当然，这不是一个可以在舆论场上精准把握的领域，上述兼顾性恐怕只能在大量摩擦和复杂的互动中逐渐形成，但我认为大陆社会要有这方面的集体意识和把握。我们媒体圈里最怕“技术性差错导致的政治错误”，但这种情况又是无论怎么努力都无法彻底杜绝的。艺术创作圈一定也是一样的。所以老胡呼吁我们全社会对“大创作界”的这个问题保持必要的冷静。技术性错误还是应该当作技术错误对待，我们的社会应当避免政治敏感度无限提升，变得越来越尖锐、极化。这不是一个宽松的社会应有的注意力和兴趣聚焦。我还是主张我们的社会对各种非恶意的差错不那么较真，让公众对一些“非标准化”的东西多一些承受力。从政府官员到网民，不妨都多一些释然。其实国家很强大，一张地图丢了台湾和海南岛，当然不对，创作者闹出笑话，他们的可信度必然打折扣。网友们批评他们，当然是正义的。与此同时，我们要有“度”的意识，也就是把这样的问题放在多么严重的位置上去。关于这个问题，我们也需要想到，他们在地图上丢了中国领土，但真实的中国不会丢弃一寸土地。而一旦为了这么一张地图，很多相关者和不相关者争先恐后地表达爱国情，未必就是必要的。我们希望自己的社会尽量避免差错，但我同时想说的是，当我们对最终还是漏网的差错多一些承受力时，我们就会有更多精力投入到创造成就的方向上去。原文转发[11594]原文评论[6447],https://weibo.com/1618051664/I0gs91bdm
I0hdsDyzr,2019-08-02 02:10:00,18157,2949,1484,【心疼！高速路发生车祸致父母双亡，受伤#6岁哥哥安慰2岁妹妹别哭#】7月31日，江西赣州一高速路段发生惨烈车祸，小车被大货车挤压变形，车内一家四口父母丧生，两小孩受伤较轻，孩子现场哭喊“妈妈”。送医后，受伤的6岁哥哥还不忘安慰2岁妹妹，“妹妹别哭”…这一幕让医护人员心疼不已，主动照顾他们，给他们买食物和衣物。目前该事故还在进一步调查。一手video的秒拍视频08月02日02:10关注她举报收藏操作,https://weibo.com/1618051664/I0hdsDyzr
I0hTRkBMq,2019-08-02 03:54:00,341,91,37,【遭大量盗刷后7pay支付服务将于9月底结束】日本共同社1日报道，运营7-11便利店的日本柒和伊控股公司宣布，将在9月底结束7pay支付服务。除了退还用户未使用的余额，还会对遭盗刷的用户进行赔偿。该服务在7月正式开始运营，共有150万人注册使用。但开始运营不久之后出现大量盗刷问题。截止7月底，涉及808名用户，损失共计约3861万日元（约合人民币244万元）。公司还将对盗刷问题进行调查。,https://weibo.com/1618051664/I0hTRkBMq
I0ickE2PA,2019-08-02 04:40:00,523,171,99,#头条快讯#据新华社：韩联社援引韩军方消息报道说，朝鲜2日凌晨向朝鲜半岛东部海域发射“不明发射体”。,https://weibo.com/1618051664/I0ickE2PA
I0isAhNWU,2019-08-02 05:20:00,47181,3334,2828,【#NASA发现超级地球#！处恒星宜居区，或可维持生命存在】据美媒报道，NASA的过境系外行星测量卫星有新发现，一颗距地球31光年的行星GJ357d位于宜居区，与其他行星一起绕恒星运行。科学家称若该星球存在稠密大气层，则极可能像地球一样表面可留存液态水，“具有类似地球的宜居条件”，或成为可维持生命存在的“超级地球”。@时差视频时差视频的微博视频08月02日05:20关注她举报收藏操作,https://weibo.com/1618051664/I0isAhNWU
I0iV02vBU,2019-08-02 06:30:00,8645,1168,200,【#在酒吧相遇后丈夫暴打妻子#警方通报：受害人软组织挫伤】7月29日，广东湛江徐闻县一娱乐城门口一女子被一男子暴打。附近居民称，有人报警后该女子被送往医院。8月1日，警方通报称，受害人与违法嫌疑人系夫妻关系。事发当晚，二人各自前往某酒吧，消费时相遇，发生口角，嫌疑人便动手殴打妻子。（新京报）新京报我们视频的秒拍视频08月02日06:30关注她举报收藏操作,https://weibo.com/1618051664/I0iV02vBU
I0jFwilll,2019-08-02 08:24:00,9629,1440,501,【#警方破获女子深夜被捅伤案#】据@芙蓉公安，2019年8月2日凌晨4时许，长沙芙蓉警方专案组民警在江西萍乡市将涉嫌故意伤害的犯罪嫌疑人刘某（男，32岁，河北石家庄人）抓获，成功破获7月30日凌晨发生在韶山北路公交车站的故意伤害案。“7.30”案发后，长沙市公安局领导高度重视，要求芙蓉公安分局快速破案、缉拿凶手。芙蓉警方迅速组织精干警力成立专案组展开调查，在市局刑侦支队等单位的大力支持下，专案组成功锁定犯罪嫌疑人刘某身份及逃跑方向。8月2日凌晨4时许，专案组民警彻夜未眠，在江西省萍乡市安源区某银行门口将犯罪嫌疑人刘某抓获，当场在其身上搜出作案凶器水果刀一把。经查，犯罪嫌疑人刘某无正当职业，无经济来源，7月30日凌晨1时许，刘某饮酒后感觉心中压抑，独自一人在街上闲逛，见受害女子杨某某在公交车站候车时，便拿出随身携带的水果刀捅伤受害人后逃离现场。目前，犯罪嫌疑人刘某已被刑事拘留，案件还在进一步调查中。,https://weibo.com/1618051664/I0jFwilll
I0jQb21tC,2019-08-02 08:50:00,2019,1162,329,【#山东投毒案嫌疑人被无罪释放#在丈夫搀扶下离开看守所】8月1日，山东“投毒案”嫌疑人任艳红被羁押8年后无罪释放。丈夫吴士国特意给她穿上红色上衣，扶着她走出看守所大门。任艳红说：“8年没见女儿，已经不认识了，先去染染头发再回家。”目前，她正在返回费县家中的路上。新京报我们视频的秒拍视频08月02日08:50关注她举报收藏操作,https://weibo.com/1618051664/I0jQb21tC
I0jr5yRO4,2019-08-02 07:49:00,1164,302,141,【幼儿园毕业，#7岁萌娃发表老干部式演讲#】7月30日，贵州凯里。一幼儿园举行毕业典礼，孩子们身着幼儿博士服、戴着博士帽，在台上背诵文章，进行百题数学考试和文艺表演。一名7岁男孩还来了段“老干部式”演讲，一幅小大人模样，可爱又懂事。一手video的秒拍视频08月02日07:49关注她举报收藏操作,https://weibo.com/1618051664/I0jr5yRO4
I0jttlFyw,2019-08-02 07:54:00,1229,380,134,【长沙女子深夜被陌生男子刺伤病情严重伤及卵巢】#女子被男子刺臀部伤及卵巢#7月30日，湖南长沙一女子在公交车站打车时，遭一陌生男子从背后持锐器捅伤，男子随后逃离现场。被刺女子的主治医师称其病情严重，伤及卵巢、小肠以及一根大血管。警方@芙蓉公安今日通报伤者目前无生命危险，已成立专案组调查。时间视频的秒拍视频原文转发[539]原文评论[835],https://weibo.com/1618051664/I0jttlFyw
I0jYXCCON,2019-08-02 09:12:00,177,19,38,【新浪新闻#文明的对话#全球第二站：俄罗斯冬宫即将抵达】它可能是世界四大博物馆中最“低调”一员。250年悠长历史，让它从沙皇宫殿，变身为全球顶级艺术博物馆。#文明的对话#携手@新浪旅游@微博历史，从巴黎@卢浮宫博物馆来到俄罗斯圣彼得堡，走近沙俄女皇曾经的家，“幽居之宫”俄罗斯冬宫、@艾尔米塔什博物馆。8月5日，文明之光，即将闪耀，敬请期待@文博头条@洋河股份微天下的微博视频原文转发[266]原文评论[22],https://weibo.com/1618051664/I0jYXCCON
I0k6o2v3n,2019-08-02 09:30:00,170329,8670,2403,【大妈骑车逆行撞人后挥起雨伞就打网友：#保时捷女司机自行车版#？】重庆保时捷女司机事件持续发酵，8月1日，网友在社交媒体发布的一则相同类型“自行车版”的视频引起热议。监控显示该事件发生于7月30日，一中年女子骑自行车逆行后撞车，随后女子用手中的雨伞击打对方，骑车的男子被打后，将女子拽倒挥拳反击，女子起身后又挥伞击打，男子把伞夺过，继续反击。最终，附近居住的一名男子出现，将二人劝开。燃新闻的秒拍视频08月02日09:30关注她举报收藏操作,https://weibo.com/1618051664/I0k6o2v3n
I0kB5he1y,2019-08-02 10:46:00,4612,874,254,【#香港激进分子蒙面狂攻警车#民众怒斥：同黑社会有何区别？】香港近期示威不断，示威者冲击行动愈趋激烈。1日，港媒又曝出大批激进分子暴力袭击警车事件。港媒报道称，这些激进分子在法院外示威时，有一辆警车到场，这些人不由分说便蒙面上前包围警车，并以硬物击打车身和车窗护栏，车窗护栏被拆下毁坏，期间，这些示威者还粗言叫嚣并辱骂警察。因示威者行动激烈，该警车随后被迫后退离开。一些香港市民看到示威者“围攻警车”这一幕后，感到非常痛心和愤慨。香港市民直斥这些围堵警车、辱骂警察的人，“同黑社会有乜分别？唔係暴徒係乜？（同黑社会有什么区别？不是暴徒是什么？）”@人民日报海外版-海外网,https://weibo.com/1618051664/I0kB5he1y
I0kGQe2xX,2019-08-02 11:00:00,446,109,149,【#王毅回应特朗普加征关税威胁#：绝不是正确的方法】出席东盟系列外长会的国务委员兼外交部长王毅今天上午在回答深圳卫视&直新闻记者关于特朗普声称将对中国商品加征关税提问时表示：我刚看到消息，加征关税绝对不是解决经贸摩擦的正确方法！早前，美国总统特朗普宣布将从9月1日对中国3000亿美元输美商品加征10%关税。直新闻的微博视频@直新闻08月02日11:00关注她举报收藏操作,https://weibo.com/1618051664/I0kGQe2xX
I0khVEMLB,2019-08-02 09:59:00,39879,3861,9379,“始终没学会的浪漫，变成了一蔬一饭。”这句歌词来自@李宇春的新歌《一而再再而三地喜欢你》，春春发现不善言辞的父亲将全部的深情和浪漫都隐藏和倾注在了与母亲平淡生活的一蔬一饭中，遂写下了这首动人的歌曲。一而再再而三地喜欢你8月7日，新浪联合李宇春共同策划发起#七夕一日餐厅#，寻找那些隐藏在最寻常小事里的浪漫带话题词#神仙爱情里的小事#，说出你的爱情故事，就有机会带着你的TA来到李宇春作为主理人的餐厅赴宴哦！@七夕一日餐厅,https://weibo.com/1618051664/I0khVEMLB
I0kLgrkVT,2019-08-02 11:11:00,3048,297,156,【#四川严书记一审获刑10年#】#严书记获刑10年#8月2日，四川省德阳市中级人民法院一审公开宣判四川省广安市委原副书记严春风受贿案，对被告人严春风以受贿罪判处有期徒刑十年，并处罚金人民币60万元；对严春风受贿所得财物及孳息，依法予以追缴，上缴国库。严春风当庭表示认罪服判，不上诉。@德阳中院[组图共4张],https://weibo.com/1618051664/I0kLgrkVT
I0kTfExqx,2019-08-02 11:31:00,2537,265,286,由新浪联合@李宇春共同策划发起的#七夕一日餐厅#宣传片正式发布！作为餐厅主理人，李宇春也将新歌《一而再再而三地喜欢你》的创作灵感融入了“一日餐厅”中。8月7日，等你来发现！带话题词#神仙爱情里的小事#，说出你的爱情故事就有机会带着你的TA来餐厅赴宴哦！@七夕一日餐厅头条新闻的微博视频#一而再再而三地喜欢你#原文转发[119319]原文评论[4786],https://weibo.com/1618051664/I0kTfExqx
I0kUQ5EA3,2019-08-02 11:35:00,11849,1728,1207,【重庆一男子#寻找前女友未果刺死路人#系情绪失控】7月31日，重庆南岸区某小区车库一男子与前女友发生矛盾，失恋寻找前女友未果，情绪失控持水果刀将过路女子黄某（41岁）刺伤致死↓↓该男子被抓时承认与被刺女子没关系，对于为何行凶他这样说↓↓现场抓捕视频曝光↓↓男子失恋后寻找前女友未果持刀将过路女子刺死08月02日11:35关注她举报收藏操作,https://weibo.com/1618051664/I0kUQ5EA3
I0kuqbtP7,2019-08-02 10:30:00,45484,4786,119319,由新浪联合@李宇春共同策划发起的#七夕一日餐厅#宣传片正式发布！作为餐厅主理人，李宇春也将新歌《一而再再而三地喜欢你》的创作灵感融入了“一日餐厅”中。8月7日，等你来发现！带话题词#神仙爱情里的小事#，说出你的爱情故事就有机会带着你的TA来餐厅赴宴哦！@七夕一日餐厅头条新闻的微博视频#一而再再而三地喜欢你#08月02日10:30关注她举报收藏操作,https://weibo.com/1618051664/I0kuqbtP7
I0l1WpId9,2019-08-02 11:52:00,68709,2232,1382,【男子#抓贼致其死亡遭索赔81万#法院：不用赔】去年7月，广西桂林的陈宇因在家中抓小偷致其死亡，被以过失杀人罪提起公诉。今年7月当地检方撤诉。此前死者家属曾提起刑事附带民事诉讼，要求赔偿81万元。近日，法院驳回该诉讼。陈宇妻子称，这意味着他们不需要赔偿对方，很满意这个结果。@时间视频时间视频的秒拍视频08月02日11:52关注她举报收藏操作,https://weibo.com/1618051664/I0l1WpId9
I0lbTFvP2,2019-08-02 12:17:00,1140,210,770,#开饭啦#【豆角焖面】多少人爱吃焖面？不光味美关键是很方便，一锅有菜有肉又有面条，马住试试，一个人也要好好吃饭~请叫我蘑菇娘娘的微博视频08月02日12:17关注她举报收藏操作,https://weibo.com/1618051664/I0lbTFvP2
I0lh863e6,2019-08-02 12:30:00,159,42,38,#我爱中国##百城献礼70华诞#东莞是岭南文明的重要发源地和改革开放的先行地，也是广东重要的外贸口岸。纺织业、汽车用品、玩具以及五金用品制造企业从这里走向世界。距新中国成立70周年纪念日还有60天，说说看你心目中最令人骄傲的“中国制造”有哪些？我爱中国,https://weibo.com/1618051664/I0lh863e6
I0lo7iTih,2019-08-02 12:47:00,844,231,59,【#被撤5A景区的乔家大院#：票价未受影响、多数商铺被清理】7月31日，5A级景区乔家大院被“摘牌”。8月1日，记者实地探访看到，景区正常运营，此次被取消质量等级，对景区票价暂未产生影响，成人票为138元。景区内，多数商铺正被清理。此前，乔家大院曾因商业气息浓、“原汁原味被破坏”而被诟病。你怎么看#旅游景点商业化#？中新视频的秒拍视频08月02日12:47关注她举报收藏操作,https://weibo.com/1618051664/I0lo7iTih
I0lPpgLEx,2019-08-02 13:54:00,4474,781,409,【#女孩电梯内被掐脖22秒#警方：正在调查】7月31日，山东济南高新区一小区电梯内发生惊险一幕，一男子不停打量身旁女孩，随后悄悄靠近女孩，并狠狠掐住其脖子，女孩极力反抗后终于得以逃脱。据济南公安高新分局消息，截至8月2日11时，警方仍在核实调查情况。新京报我们视频的秒拍视频@新京报我们视频08月02日13:54关注她举报收藏操作,https://weibo.com/1618051664/I0lPpgLEx
I0lvByacA,2019-08-02 13:05:00,55326,387,186,【你觉得现在国内5A景区有过度商业开发的嫌疑吗？】#被撤5A景区的乔家大院#，景区正常运营，此次被取消质量等级，对景区票价暂未产生影响，成人票为138元。景区内，多数商铺正被清理。此前，乔家大院曾因商业气息浓、“原汁原味被破坏”而被诟病。你怎么看#旅游景点商业化#？你觉得现在国内5A景区有过度商业开发的嫌疑吗？08月02日13:05关注她举报收藏操作,https://weibo.com/1618051664/I0lvByacA
I0lY8D0CJ,2019-08-02 14:16:00,540,89,52,#网红新村官#【企业家放弃几十万年薪，回村当村官，整天“不务正业”拍视频】“各位老铁，今天给大家看看我们村里种的无花果。”戴着草帽，操着一口广式普通话，广东清远水西村副村长刘逢明正在枝桠间穿梭。两年前，他顶着家人反对和村民怀疑，跑回了村里，用快手宣传家乡的美食和美景。红彤彤的无花果从成熟至收获，再至晾晒售卖，通过他的短视频，记录着水西村的日常，收获了6万老铁的关注。在以前，村民的集体年收入只有5000元，到如今，已经达到50万元。“回过头看，我觉得自己当初的选择是对的。”今年44岁的刘逢明充满着干劲。N视频的秒拍视频#“不务正业”的扶贫书记#08月02日14:16关注她举报收藏操作,https://weibo.com/1618051664/I0lY8D0CJ
I0lyUizwS,2019-08-02 13:13:00,6830,670,356,#哪吒票房破15亿#【祝贺！#哪吒成为中国动画电影票房冠军#】据@每日经济新闻电影《哪吒之魔童降世》（目前累计综合票房15.31亿）上映第8天，票房超《疯狂动物城》（累计综合票房15.30亿），位列中国影史动画电影票房第一。恭喜！你看过了吗？[组图共3张],https://weibo.com/1618051664/I0lyUizwS
I0m6xgzeV,2019-08-02 14:36:00,4875,1038,746,【太揪心！孩子出生患重症，送水工爸爸每天15小时拼命挣医疗费】6月1号，太原出生了一位可爱的男婴，他刚出生就被诊断为食道闭锁，需多次进行手术。母亲还未曾仔细看过孩子，父亲一人扛起家中重担，白天送水，晚上在医院过道处铺垫子休息，月收入却不够孩子一天开销。8月中旬，孩子就要再次入院接受治疗，祝愿他早日康复。沸点视频的微博视频08月02日14:36关注她举报收藏操作,https://weibo.com/1618051664/I0m6xgzeV
I0m8uqeny,2019-08-02 14:41:00,1836,249,287,青梅竹马，光是听听都觉得很美好的存在。你的所有习惯他都知晓，你的所有经历他都参与。你一个表情，他知道你在想什么。你一个动作，他知道你哪里不舒服。你一个眼神，他就知道你想要说什么。他是一而再再而三地喜欢你分享你和TA之间的小默契吧～#神仙爱情里的小事#我们和@李宇春在#七夕一日餐厅#等你来！#神仙爱情里的青梅竹马#@七夕一日餐厅@葱葱de小怪兽@撒哈拉以南的N次方@宝宝习_@我就吃一口冰淇淋@嘟啦啦呀呀@马小良@董小姐是个好姑娘@不迁就86515@失恋分手挽回帮[组图共9张],https://weibo.com/1618051664/I0m8uqeny
I0MAQ0KHn,2019-08-05 10:02:00,22111,1632,23007,新浪联合@李宇春共同策划发起的#七夕一日餐厅#，将在8月7日浪漫开张！新浪和餐厅主理人@李宇春特邀“萌新领班”@彭昱畅加盟，将与直播屏幕前的“你们”进行超强互动和吐槽，和你探讨别人爱情里那些小事的同时，再猝不及防给自己塞一嘴狗粮～烛光晚餐、温暖歌声、缤彩酒饮、芬芳鲜花还有最爱的人，一切（虐狗）是那么刚刚好！8月7日19点直播准时开始，直播平台：微博直播、一直播。#神仙爱情里的小事#，元气少年和你一起相约@七夕一日餐厅，共度美好有趣的夜晚！,https://weibo.com/1618051664/I0MAQ0KHn
I0MAwep9G,2019-08-05 10:02:00,3224,422,555,新浪联合@李宇春共同策划发起的#七夕一日餐厅#，将在8月7日浪漫开张！新浪和餐厅主理人@李宇春特邀“最美经理”@朱丹加盟，为大家讲述现场以及微博上那些动人的爱情故事。七夕当晚，让我们相聚@七夕一日餐厅，看最美好的爱人，听最甜蜜的故事，虐最单身的狗！8月7日19点直播准时开始，直播平台：微博直播、一直播。#神仙爱情里的小事#，我们将承包你一整年的优质狗粮，保证把你喂到撑～,https://weibo.com/1618051664/I0MAwep9G
I0mBmuUA5,2019-08-02 15:52:00,461,208,165,【#外交部回应美方声称加征关税#：中方不会接受任何极限施压和恐吓讹诈】8月2日，外交部发言人华春莹主持例行记者会。有记者提问，据报道，美国总统特朗普宣布，将从9月1日起对中国3000亿美元输美商品加征10%的关税。特朗普同时称，中国在经贸磋商谈判方面做得还不够。中方对此有何回应？华春莹表示，美方称将于9月1日对3000亿美元中国输美产品加征10%关税，此举严重违背中美两国元首大阪会晤共识，背离了正确的轨道，无益于解决问题，中方对此强烈不满，坚决反对。如果美方加征关税的措施付诸实施，中方将不得不采取必要的反制措施，坚决捍卫国家的核心利益和人民的根本利益，由此产生的一切后果将全部由美方承担。华春莹表示，美方升级贸易摩擦、加征关税，不符合中美两国人民的利益，不符合世界人民的利益，将对世界经济产生衰退性影响。中方始终认为，贸易战没有赢家，我们不想打，但也不怕打。中方不会接受任何极限施压和恐吓讹诈，在重大原则问题上，我们一寸也不会让步。我们希望美方认清形势，放弃幻想，纠正错误，回到通过平等和相互尊重基础上的磋商解决问题的正确轨道上来。,https://weibo.com/1618051664/I0mBmuUA5
I0mDHBF52,2019-08-02 15:58:00,68257,986,159,#南京地铁外籍男子占座#【遇到占座行为，你会怎么办呢？】近日，网友曝光南京地铁2号线上，上班高峰期一名外籍男子脱掉鞋和一只袜子，躺在一排座位上霸座睡觉，一车厢乘客纷纷避让，网友表示愤慨。遇到占座行为，你会怎么办呢？遇到占座行为，你会怎么办呢？08月02日15:58关注她举报收藏操作,https://weibo.com/1618051664/I0mDHBF52
I0mg3nds2,2019-08-02 15:00:00,464,104,30,【单位#登报喊旷工21年员工回来上班#回应：我们就是走个程序】7月31日，@大河报02版刊登一则“上班通知书”，永城市农业生产资料公司称，一员工于1998年旷工至今，要求其七个工作日内上班。该公司经理称，该员工可能涉嫌经济纠纷，跑出去多年，登报只是走程序，目的是解除合同。@时间视频时间视频的秒拍视频08月02日15:00关注她举报收藏操作,https://weibo.com/1618051664/I0mg3nds2
I0mK1b30j,2019-08-02 16:13:00,404,194,93,【美方拟对3000亿美元中国输美商品加征10%关税中方强烈反对并将采取必要措施坚决捍卫自身利益】商务部新闻发言人2日就美方拟对3000亿美元中国输美商品加征10%关税发表谈话，表示美方此举严重违背中美两国元首大阪会晤共识，背离了正确的轨道，无益于解决问题，中方对此强烈不满、坚决反对。如果美方加征关税措施付诸实施，中方将不得不采取必要的反制措施，坚决捍卫国家核心利益和人民根本利益，一切后果全部由美方承担。美方升级贸易摩擦加征关税不符合中美两国人民利益和世界人民利益，将对世界经济产生衰退性影响。中方始终认为贸易战没有赢家，不想打、不怕打，但必要时不得不打。希望美方及时纠正错误，在平等和相互尊重的基础上解决问题，回到正确轨道上来。@新华视点,https://weibo.com/1618051664/I0mK1b30j
I0mNW2jIG,2019-08-02 16:23:00,726,170,102,【外交部：要求美方恪守承诺不插手香港事务】日前，美国总统特朗普表示，香港是中国的一部分，中方会自行处理香港出现的骚乱，美方无需提出建议。在今天（2日）的中国外交部例行记者会上，发言人华春莹表示，这次特朗普总统至少有两句话说得是对的，第一，香港目前进行的是一种骚乱与暴动，第二，香港是中国的一部分。在香港问题上，中国政府的立场非常清楚，香港事务纯属中国内政，中国政府绝不会允许任何外部势力插手香港事务，更不允许任何外部势力企图扰乱香港。中方严正要求美国等一些西方国家遵守国际法和国际关系基本准则，恪守自身作出的不插手香港事务的承诺，停止为暴力活动撑腰打气，停止以任何形式干预香港事务。(央视新闻),https://weibo.com/1618051664/I0mNW2jIG
I0Mt4F923,2019-08-05 09:43:00,464,172,135,【快讯】在岸人民币兑美元最低报7.0532。8月5日，人民币对美元中间价调贬229个基点，报6.9225，上一交易日中间价6.8996。#人民币破7#,https://weibo.com/1618051664/I0Mt4F923
I0mv3gPD1,2019-08-02 15:37:00,1343,842,228,【早高峰#南京地铁外籍男子占座#，南京地铁：正在调查，后续会公布调查结果】近日，网友曝光江苏南京地铁2号线上，上班高峰期一名外籍男子脱掉鞋和一只袜子，躺在一排座位上霸座睡觉，一车厢乘客纷纷避让，网友表示愤慨。2日，南京地铁回应称，具体情况正在调查，后续会公布调查结果。一手video的秒拍视频08月02日15:37关注她举报收藏操作,https://weibo.com/1618051664/I0mv3gPD1
I0MzOb7RY,2019-08-05 10:00:00,682,167,52,【#俄亥俄枪击案凶手杀死亲妹妹#开枪30秒后被击毙】8月4日凌晨，美国俄亥俄州代顿市娱乐区发生枪击案，包括抢手在内10人死亡。当时凶手试图进入酒吧，所幸在开枪30秒后在酒吧入口处被当场击毙，否则后果不堪设想。遇难者中有一名白人女性是凶手亲妹妹。目前作案动机不明。时差视频的微博视频08月05日10:00关注她举报收藏操作,https://weibo.com/1618051664/I0MzOb7RY
I0mZVc0g4,2019-08-02 16:53:00,303,56,110,#网红新村官#有这样一个网红群体，他们在年轻劳动力都奔向大城市的今天，选择坚守在乡村，并通过快手短视频、直播等新的传播形式宣传家乡风光特产。他们成为网红的同时，也带领乡亲们走出了一条新的产业扶贫发展之路，把乡村变成回得去、留得住的故乡。@快手为了寻找正能量扶贫故事，快手&头条新闻联合发起扶贫故事短视频征集大赛。即日起至9月2日，在新浪微博或快手APP内发送带#网红新村官#话题的短视频，一起来分享你身边的村官故事吧！头条新闻的微博视频08月02日16:53关注她举报收藏操作,https://weibo.com/1618051664/I0mZVc0g4
I0n68gqXT,2019-08-02 17:08:00,202886,1333,404,【#哪吒登中国动画电影票房榜第一#，你看了吗？】电影《哪吒之魔童降世》上映8天票房破15亿！超过《疯狂动物城》，位列中国影史动画电影票房第一。你看过了吗？你看过《哪吒之魔童降世》了吗？08月02日17:08关注她举报收藏操作,https://weibo.com/1618051664/I0n68gqXT
I0N8iodTx,2019-08-05 11:25:00,53207,3582,763,【#林郑月娥回应罢工#：罢工者应尊重别人不罢工权利】香港特首林郑月娥早上10时，与政务司司长张建宗和财政司司长陈茂波，在行政长官办公室地下大堂会见媒体。林郑月娥在发言中再次谴责游行示威中发生的暴力，并表示政府已启动跨部门应急机制，应对周一(5日)部分市民发起的罢工运动。林郑月娥表示，理解尊重部分市民表达诉求的权利，但罢工者也应该尊重其他市民不罢工的权利。@环球网,https://weibo.com/1618051664/I0N8iodTx
